blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,54878,1647,71,14.2,666,176,1,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56913,1115,70,14.0,707,126,0,2,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,76,777,202,43,114,104,518,119,111
0,46407,2291,63,12.6,591,158,1,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53049,2699,71,14.2,615,148,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,85,145,53,897,104,84,235,223
1,54375,2584,71,14.2,730,171,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43733,3005,65,13.0,681,146,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,104,268,429,53,266,121,61,18,888
0,64127,3549,76,15.2,687,131,1,2,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74489,2216,82,16.4,700,214,0,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,421,91,145,12,897,24,166,498,53
1,53939,3511,69,13.8,604,153,0,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43267,3558,60,12.0,614,126,1,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,526,200,15,235,79,24,777,67,497
1,65103,2130,77,15.4,657,208,0,2,4,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60376,1702,74,14.8,677,205,1,4,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,76,78,222,9,57,104,126,69,111
1,71024,3136,82,16.4,733,196,0,1,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64219,3601,79,15.8,818,214,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,203,711,222,432,266,104,84,523,412
0,61918,2585,76,15.2,807,139,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70366,2179,81,16.2,794,246,1,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,154,61,145,412,516,427,18,429,888
0,45056,1225,65,13.0,671,135,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59272,1885,74,14.8,710,201,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,79,81,43,24,104,268,523,412
1,56818,2901,71,14.2,598,148,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48272,4183,63,12.6,615,131,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,777,202,12,80,64,61,145,497
1,73055,1315,83,16.6,700,267,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61614,1753,76,15.2,756,130,0,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,104,13,222,12,887,59,112,412,67
0,84423,1850,86,17.2,915,215,1,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85137,2570,88,17.6,814,227,0,2,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,126,236,44,54,104,238,81,143
0,46876,1347,66,13.2,732,140,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58265,2217,72,14.4,732,155,1,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,103,51,412,897,234,115,429,111
1,60487,3133,73,14.6,719,180,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47609,1896,64,12.8,703,113,1,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,104,166,429,412,24,60,126,523,111
0,52784,1985,66,13.2,557,111,1,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66132,2337,77,15.4,703,244,0,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,254,222,3,902,58,104,61,429,111
1,61394,2418,74,14.8,600,168,0,2,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49181,2444,63,12.6,608,138,1,2,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,103,429,518,10,59,61,81,43
1,72761,2700,83,16.6,811,152,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74786,3988,84,16.8,788,230,1,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,517,23,429,526,80,104,887,115,555
0,51888,2628,67,13.4,564,128,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60977,3792,73,14.6,597,178,1,4,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,163,126,222,111,54,104,268,145,78
1,71357,2726,84,16.8,793,198,1,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67853,2161,83,16.6,779,229,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,876,711,29,78,120,58,112,498,497
1,81499,3333,89,17.8,938,220,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77643,3777,87,17.4,983,251,1,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,134,895,526,887,163,777,145,12
1,54558,2396,70,14.0,591,148,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47325,2634,65,13.0,633,143,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,517,498,526,78,104,61,523,497
1,66302,2463,75,15.0,645,145,1,5,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56187,2165,72,14.4,651,152,0,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,163,777,145,526,68,104,103,236,111
0,64611,2105,78,15.6,715,198,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65529,1720,80,16.0,823,167,0,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64,134,51,111,897,35,147,18,526
0,49883,2903,65,13.0,620,157,0,3,2,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,61208,3091,74,14.8,637,184,1,2,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,64,517,429,888,58,104,84,222,22
0,50897,3228,68,13.6,702,134,0,1,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68722,1807,81,16.2,694,227,1,4,1,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,104,517,236,31,154,163,91,110,111
0,53263,1637,70,14.0,697,141,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59843,2282,75,15.0,717,221,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,76,777,222,412,114,234,61,145,111
1,75025,2386,85,17.0,901,236,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66578,2796,82,16.4,966,188,1,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,163,238,12,523,122,76,126,895,526
1,58089,3210,73,14.6,624,170,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44890,3053,62,12.4,580,119,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,104,517,145,526,164,76,777,147,53
1,51230,2642,70,14.0,603,138,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46801,2370,63,12.6,604,164,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,203,61,45,53,266,104,145,523,902
0,54375,4495,70,14.0,647,154,0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61422,995,72,14.4,622,204,1,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203,84,145,555,24,121,517,235,516
0,57438,1176,73,14.6,648,191,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68633,2951,82,16.4,803,175,0,2,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,234,38,222,902,875,24,39,81,555
1,86510,1749,89,17.8,941,264,0,2,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79738,1084,85,17.0,995,200,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,7,895,497,238,5,115,498,518
1,55627,2726,72,14.4,600,196,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45439,2185,63,12.6,571,119,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,114,120,21,53,67,163,126,360,12
1,67186,3401,77,15.4,720,189,0,5,3,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69498,865,81,16.2,723,161,1,3,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,13,523,111,54,60,81,166,43
0,51108,2771,67,13.4,633,150,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60484,2675,76,15.2,731,194,0,2,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,200,84,145,35,58,76,38,81,111
1,53339,1843,70,14.0,571,187,1,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47793,2512,64,12.8,612,100,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,120,268,222,117,126,200,7,51,432
0,52343,2759,68,13.6,782,169,0,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60622,1575,76,15.2,823,200,1,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,163,126,222,235,266,234,517,145,555
0,73468,2521,85,17.0,864,215,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77856,3516,86,17.2,895,181,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,104,61,145,43,58,64,136,119,412
0,62056,2189,76,15.2,707,211,1,2,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63486,1876,81,16.2,664,183,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,163,50,145,497,897,120,61,51,25
1,56585,1080,69,13.8,579,140,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50692,2217,63,12.6,542,130,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,238,498,53,86,113,55,222,412
0,68488,1365,82,16.4,811,200,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75746,2708,87,17.4,854,252,1,1,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,120,134,498,497,58,104,101,429,111
0,56202,4382,72,14.4,723,197,1,3,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59979,1798,76,15.2,781,157,0,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,104,61,360,12,777,59,268,145,78
0,58540,2625,73,14.6,689,173,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69247,3153,78,15.6,778,164,1,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,157,145,526,777,59,134,18,12
0,56037,2834,73,14.6,537,99,0,3,4,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69296,3395,78,15.6,632,198,1,4,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,50,141,22,98,517,266,555,81,777
1,70073,3021,83,16.6,777,170,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58051,2678,76,15.2,819,199,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,166,115,555,777,121,517,145,497
0,55511,3706,71,14.2,699,190,0,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58275,2652,74,14.8,698,171,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,157,145,53,897,59,61,223,235
0,61534,2234,73,14.6,644,197,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69022,2382,81,16.2,745,180,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,104,115,360,53,897,121,3,523,16
1,66780,3084,79,15.8,774,191,1,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58199,3399,73,14.6,777,151,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,163,777,429,888,10,64,7,523,412
0,47443,2247,64,12.8,667,107,1,3,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52898,3719,69,13.8,710,172,0,5,3,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,28,126,498,555,133,76,777,18,111
0,60192,1994,79,15.8,640,175,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65345,2403,83,16.6,626,183,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,43,518,7,81,81,147,84,64,63
1,66398,1287,75,15.0,578,183,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52702,2010,69,13.8,567,126,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,145,3,39,141,43,54,131,81,157
0,67456,3017,77,15.4,667,187,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73709,3651,85,17.0,681,148,1,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,234,15,126,67,117,7,54,98
1,93652,3332,90,18.0,308,0,1,11,10,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89207,3734,90,18.0,289,0,0,10,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,30,142,89,80,136,115,238,267
1,63948,2891,72,14.4,520,129,0,3,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59396,3154,69,13.8,513,111,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,518,114,202,147,43,777,103,22,33
0,54670,2443,73,14.6,791,168,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66093,3428,79,15.8,848,188,1,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,104,518,222,412,69,526,777,523,53
0,68372,3473,80,16.0,859,188,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73536,3007,83,16.6,873,224,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,254,103,202,497,157,64,61,498,111
0,43113,1456,61,12.2,457,98,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58519,3216,71,14.2,562,159,1,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,157,350,29,517,51,99,126,14,427
0,79851,3400,87,17.4,770,194,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84548,2150,88,17.6,822,226,1,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,51,245,81,61,58,104,81,96
1,67003,2512,83,16.6,856,206,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59660,2517,75,15.0,798,155,1,2,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,78,157,222,526,68,57,39,81,432
0,53009,3233,67,13.4,659,192,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59211,3218,71,14.2,720,156,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,163,157,15,497,54,64,268,81,526
1,60984,2464,75,15.0,628,198,0,4,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50555,2567,68,13.6,642,125,1,2,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,103,498,111,777,64,50,115,497
0,88399,3693,89,17.8,898,201,0,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81462,1696,86,17.2,882,166,1,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,91,39,555,145,64,69,75,429,888
0,49906,1658,63,12.6,566,140,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61507,1503,70,14.0,524,175,1,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,104,777,145,12,39,64,517,22,526
0,58011,858,73,14.6,722,151,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72415,1781,79,15.8,752,218,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,64,157,145,111,54,163,777,429,89
0,52531,3104,68,13.6,780,199,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60843,3286,77,15.4,783,159,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,154,777,429,412,897,78,711,145,12
1,61220,1575,73,14.6,623,142,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54886,2708,69,13.8,542,167,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,246,55,117,350,245,897,498,80,497
0,43136,1046,59,11.8,485,80,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55993,1997,68,13.6,490,167,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,78,99,39,150,236,91,55,117,267
0,43200,3289,65,13.0,640,178,1,3,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56485,4297,73,14.6,732,160,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,163,3,81,555,23,76,777,51,99
1,58483,2749,72,14.4,763,208,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52565,3982,70,14.0,690,153,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,157,145,526,154,234,711,429,53
0,55498,2641,71,14.2,727,151,1,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64373,2023,79,15.8,741,194,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,64,897,498,526,84,234,711,145,111
1,58526,2264,70,14.0,611,134,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47305,3453,61,12.2,603,111,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,427,238,145,555,58,154,157,81,497
0,47155,2512,67,13.4,723,116,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58557,3025,76,15.2,788,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,64,99,523,902,58,498,412,200,61
0,61941,3092,76,15.2,580,187,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60903,1194,72,14.4,568,155,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,777,28,202,412,35,81,9,246,39
0,50373,1390,69,13.8,740,122,0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64902,2723,78,15.6,758,269,1,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,17,777,498,497,157,30,142,523,526
0,69931,2512,80,16.0,835,219,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77582,2911,85,17.0,880,231,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,105,498,12,68,28,777,18,497
